Dia,TempMinAbs,TempProm,TempMaxAbs,Hum,Precipitacion,RadSolar,RadSolarMaxAbs,IndiceUV,IndiceUVMaxAbs,DireccionVientoMax,VelocidadVientoMax,location
2016-03-08,7.3,12.31,17.8,87.5,1,,,,,W,15.19,7
2016-03-08,9.7,13.02,18,81.88,3.6,120.5,1267,1.7,13.8,NW,10.97,10
2016-03-09,8.6,12.54,17.4,82.29,0,159.79,1121,1.34,13.5,NNE,11.57,1
2016-03-09,11.2,13.47,17,89.96,0.25,87.04,997,0.9,9.6,S,10.21,3
2016-03-09,13.6,18.11,23.2,79.71,0,137.58,882,1.45,10.1,S,8.17,6
2016-03-09,7.1,12.25,18.3,87.83,0,,,,,WSW,12.08,7
2016-03-09,9.7,12.95,17.4,79.58,0,124.83,1139,1.69,13.4,NW,13.75,10
2016-03-10,7.6,13.11,18.8,73.54,0,205.88,1236,2.2,13.7,NNE,11.71,1
2016-03-10,11.3,14.64,20.4,82.88,0,190.67,1208,2.15,14.3,SSW,6.82,3
2016-03-10,14.6,19.1,24.8,74.83,0,163.38,1104,2,13,S,9.57,6
2016-03-10,7.7,13.47,20.8,82.67,0.2,,,,,W,13.09,7
2016-03-10,8.9,13.32,19.8,76.58,0,209.92,1162,2.46,13.9,E,6.24,10
2016-03-11,8.3,14.02,19.4,72.58,0,254.25,1071,2.26,13.2,NNE,12.89,1
2016-03-11,10.8,15.02,20.2,83.08,0,221.83,1127,2.24,12.8,SW,14.29,3
2016-03-11,14.5,19.3,26.1,75.75,0,225.12,977,2.28,12.4,S,8.29,6
2016-03-11,6.7,13.73,21.2,79.17,0,,,,,WSW,14.5,7
2016-03-11,8.2,14.22,21.6,70.5,0,269.21,1072,2.83,13.8,SSW,6.19,10
2016-03-12,9.8,14.4,19.3,84.25,0,201.62,1229,1.6,11.3,SE,15.68,1
2016-03-12,12.6,15.28,20.1,89.29,0,192.17,1188,1.98,12,S,7.04,3
2016-03-12,15.5,19.82,24.7,81.58,0,218.83,1100,2.11,11.2,S,8.5,6
2016-03-12,8.4,14.26,21.8,83.71,0,,,,,W,12.9,7
2016-03-12,9.4,14.71,21.8,83.54,0,242.67,1121,2.45,13,ESE,8.5,10
2016-03-13,11.1,14.09,17.8,91.43,0.8,98.26,1106,0.89,10.1,SE,14.67,1
2016-03-13,12.4,14.49,18.1,95.12,1.01,91.5,1206,0.99,11.3,SSW,4.14,3
2016-03-13,16.7,19.47,23.6,84.61,0,200.57,1042,2.07,11.7,S,9.07,6
2016-03-13,10.6,14.7,19.8,91.04,0,,,,,W,10.15,7
2016-03-13,11.2,14.51,20.8,90.83,0.8,161.74,1130,1.62,12.6,ESE,7.16,10
2016-03-14,10.5,15.32,21.7,83.83,0.2,167.62,1250,1.4,12.9,N,11.62,1
2016-03-14,12.6,15.6,20.8,90.04,0,136.67,1239,1.49,13.2,SSW,8.7,3
2016-03-14,16.6,19.88,24.3,82.79,0,222.08,1071,2.14,11.8,S,9.01,6
2016-03-14,11,15.78,22.4,87.17,0.2,,,,,W,11.88,7
2016-03-14,11.4,15.43,21.7,86,0.2,236.38,1267,2.48,14,ESE,10.97,10
2016-03-15,9.4,14.66,20.4,77.08,0,278.54,1004,2.23,11.6,N,12.9,1
2016-03-15,11.3,15.32,20.8,84.75,0,243.67,1046,2.26,11.7,NE,3.47,3
2016-03-15,14.9,20.01,26.1,75.46,0,238.04,909,2.33,11.2,S,9.37,6
2016-03-15,8.3,14.92,22.3,81.92,0,,,,,W,12.57,7
2016-03-15,10.1,14.93,21.4,80,0,270.33,990,2.77,12.3,SE,6.06,10
2016-03-16,9.6,14.11,18.7,86.17,0,174.42,1187,1.33,11.8,SE,11.24,1
2016-03-16,10.9,15.02,19.8,89.21,0.5,189.25,1139,1.83,11.7,SW,6.79,3
2016-03-16,15.2,19.75,24.7,80.92,0,206.54,991,2.05,11.4,S,9.71,6
2016-03-16,8.8,14.5,22.1,86.67,0.2,,,,,W,14.04,7
2016-03-16,9.7,14.41,20.1,85.42,0,192.33,1088,2.02,12.8,SE,3.66,10
2016-03-17,10.8,14.68,19.2,85.88,0,157.88,1009,1.13,9.8,SE,15.91,1
2016-03-17,11.6,15.23,20.4,92.83,0,169.12,1155,1.36,10.3,S,8.74,3
2016-03-17,16.5,20.17,24.1,82.71,0,179.67,1021,6.43,16,S,9.58,6
2016-03-17,10.7,15.68,21.9,86.12,1.8,,,,,W,12.3,7
2016-03-17,10.8,15.32,20.2,86.21,0,168.08,1164,1.73,11.4,ESE,9.25,10
2016-03-18,10,14.18,18.4,87.5,0,158.42,1227,1.29,12.1,NNE,8.27,1
2016-03-18,11.9,14.98,19.4,93.17,0.5,127.08,1181,1.29,11.1,SSW,4.81,3
2016-03-18,17.1,19.99,23.3,85.29,0,224.42,951,6.76,16,S,11.52,6
2016-03-18,12.2,15.35,20.4,90.75,0.8,,,,,W,10.3,7
2016-03-18,10.9,14.81,21.2,85.33,0.6,212.62,1139,2.38,12.8,NNW,6.89,10
2016-03-19,9.8,14.95,20.4,79.79,0,252.17,962,1.97,10.8,ESE,16.1,1
2016-03-19,11.9,16,21.5,85.62,0,239,1000,2.03,10.7,SW,16.1,3
2016-03-19,15.3,19.77,25.2,82.21,0,227.5,940,6.62,16,SSE,18.06,6
2016-03-19,9.7,15.46,22.7,83.33,0,,,,,SSE,21.98,7
2016-03-19,10.6,15.62,24,76.58,0,267.79,1009,2.68,12.5,NW,12.6,10
2016-03-20,11,16.73,22.2,72.25,0,267.67,1083,2.12,11.9,ENE,30.32,1
2016-03-20,13.2,16.96,22.9,80.12,0,174.75,1181,1.59,11.1,ESE,22.31,3
2016-03-20,15.8,21.56,28.1,73.75,0,261,1039,6.8,16,S,10.25,6
2016-03-20,9.6,16.57,24.3,76.54,0.2,,,,,W,11.1,7
2016-03-20,10.9,16.04,22.3,75.71,0,286.25,1129,2.72,12.7,ESE,18.77,10
2016-03-21,10.3,14.25,18.6,78.5,0.2,297.08,1106,2.69,13.7,NNE,48.82,1
2016-03-21,10.3,14.57,19.7,82.04,0,253.42,1107,2.38,12.3,ESE,29.28,3
2016-03-21,17.3,21.44,26.9,61.21,0,273.33,967,6.43,16,NE,27.67,6
2016-03-21,12.3,16.35,20.4,70.04,0,,,,,ENE,32.18,7
2016-03-21,9.7,14.34,19.3,75.04,0,235.5,1153,2.6,14,E,17.1,10
2016-03-22,9,15.02,21.7,71.54,0,264.17,1011,2.27,12.3,NNE,13.09,1
2016-03-22,10.4,15.3,23.4,77.79,0,230.96,1157,2.16,11.5,ESE,20.26,3
2016-03-22,17,21.66,29.9,60.92,0,263.38,977,6.52,16,N,10.3,6
2016-03-22,7.4,15.41,24.4,71.04,0,,,,,NE,30.58,7
2016-03-22,9.4,14.8,22.3,73.5,0,285.04,1095,2.86,12.8,SE,8.03,10
2016-03-23,9.7,15.25,21.1,77.04,0,268.17,1018,2.14,11.4,NNE,10.83,1
2016-03-23,10.3,15.43,21.4,88.54,0,201.5,1118,1.84,11.6,SW,10.53,3
2016-03-23,15.9,20.39,26.2,75.79,0,242.83,1013,6.83,16,NNE,6.41,6
2016-03-23,8.8,15.68,23,79.58,0,,,,,W,13.08,7
2016-03-23,10.6,15.7,22.8,78.92,0,256.71,976,2.73,12.4,SE,4.8,10
2016-03-24,9.9,15.67,21.1,73.25,0,281.29,1023,2,10.9,NNE,11.28,1
2016-03-24,12.6,16.1,20.4,87.08,0.25,227.58,1083,1.99,10.7,SSW,7.1,3
2016-03-24,15.6,19.88,24.7,79.25,0,238.04,974,6.84,16,S,6.72,6
2016-03-24,9.5,15.2,21.4,84.71,0,,,,,ESE,13.82,7
2016-03-24,10.2,15.95,22.2,75.54,0,287.88,963,2.8,12,SE,6.4,10
2016-03-25,10,16.01,24,64.96,0,268.29,993,2.15,11.3,NNE,11.64,1
2016-03-25,11.3,16.15,23.2,85.58,0.25,241.38,970,2.12,10.3,SW,12.07,3
2016-03-25,15,19.98,25.8,76.79,0,227.71,912,6.75,16,S,6.18,6
2016-03-25,8,14.96,22.7,79,0,,,,,W,13.97,7
2016-03-25,11,16.55,24.1,65.25,0,284.25,995,2.83,12.5,ESE,9.35,10
2016-03-26,9.5,15,20.2,78.42,0,267.92,972,2.06,10.8,N,12.63,1
2016-03-26,12.1,15.46,19.6,91.38,0.25,203.12,1230,1.94,11.5,S,9.65,3
2016-03-26,15.7,20.19,24.7,81.46,0,236.67,1081,6.81,16,NE,6.42,6
2016-03-26,8.9,14.79,21.7,86.12,0.2,,,,,W,11.74,7
2016-03-26,10.2,15.32,20.6,83.88,0,248.88,1102,2.56,12.5,ESE,10.18,10
2016-03-27,9.6,15.32,22.6,70.29,0,268,953,1.92,10.3,N,13.38,1
2016-03-27,10.9,15.67,21.4,90.88,0.5,230.62,976,2.11,11,ESE,4.07,3
2016-03-27,15.9,20.49,26.3,79.75,0,225.75,926,6.97,16,S,9.42,6
2016-03-27,9.2,15.31,23.4,84.58,0.2,,,,,W,12.58,7
2016-03-27,10.8,16.32,23.8,74.71,0,289.42,967,2.71,11.9,ESE,9.46,10
2016-03-28,8.7,14.68,20,77.71,0,252.21,1060,1.62,9.8,SE,19.3,1
2016-03-28,11.4,15.34,20.9,89.83,0.25,230.42,1099,1.88,10,ENE,4.48,3
2016-03-28,15.1,19.79,24.8,80.12,0,232.58,893,6.89,16,S,11.12,6
2016-03-28,7.8,14.94,21.9,84.04,0.2,,,,,SE,15.78,7
2016-03-28,9.9,15.26,22.1,78.58,0,282.42,1035,2.5,11.7,ESE,10.4,10
2016-03-29,9.1,14.17,17.5,86.42,0,126.46,979,0.71,9.1,SE,11.91,1
2016-03-29,10.9,15.04,19.1,90.38,0,148.79,1106,1.42,11,E,4.27,3
2016-03-29,15.3,19.44,24.8,82.96,0,196.62,1034,6.75,16,SSE,10.52,6
2016-03-29,8.5,14.39,19.7,86.83,0,,,,,W,10.11,7
2016-03-29,9.4,14.37,19.2,87.58,0,114.21,993,1.3,10.6,ESE,10.27,10
2016-03-30,10.6,14.75,18.5,87.5,0,137.88,1141,1.05,10.2,NNE,8.87,1
2016-03-30,12.4,15.4,20.2,94.04,0.25,131.83,1118,1.17,10.7,S,6.56,3
2016-03-30,17.9,21.01,24.9,81.46,0,158.88,984,6.69,16,S,11.28,6
2016-03-30,10.7,15.95,20.9,87.54,0,,,,,W,8.96,7
2016-03-30,11.2,15.13,20.8,89.42,0,144.75,1097,1.7,11.9,ESE,8.02,10
2016-03-31,11,14.38,19.4,90.25,0.8,104.25,898,0.51,6.7,SW,8.07,1
2016-03-31,12.5,15.04,20.2,93.67,0.5,132.17,1071,1.12,10,S,4.72,3
2016-03-31,17.1,19.51,23.2,85.75,0.4,145.67,1021,4.69,16,S,12.43,6
2016-03-31,10.6,15.43,21.6,90.04,0.2,,,,,W,11.82,7
2016-03-31,11.3,14.75,21.8,90,0,156.08,1065,1.49,11.5,NW,8.19,10
2016-04-01,10.2,15.06,18.7,89.91,0,216.83,1216,1.84,12.3,SE,15.21,1
2016-04-01,13.3,15.38,18.8,93.62,0.25,139.88,1223,1.26,11.9,S,5.99,3
2016-04-01,18.1,20.74,23.9,84.43,0,192.09,1095,7.34,16,S,10.48,6
2016-04-01,13,15.8,18.7,89.78,0,,,,,SSE,11.26,7
2016-04-01,10.3,15.25,19.9,89.52,0.2,195.35,1245,2.29,13.7,ESE,9.12,10
2016-04-02,10.3,16.98,23.8,74.12,0,261.21,1074,1.86,11.3,NNE,23.1,1
2016-04-02,12.3,17.2,24.3,85.33,0,196.21,1079,1.83,10.8,E,25.44,3
2016-04-02,16.3,20.88,24.7,80.04,0,209.12,991,6.93,16,S,14.96,6
2016-04-02,10.3,16.95,22.2,84.33,0.2,,,,,SE,16.63,7
2016-04-02,10.6,17.44,23.8,75.25,0,286.5,972,2.72,11.9,E,19.15,10
2016-04-03,13.8,16.62,21.7,74.29,0,301.33,1016,2.6,12.4,NE,40.22,1
2016-04-03,13.7,17.08,23.2,78.33,0,240.5,1072,2.62,12.9,ESE,28.27,3
2016-04-03,18.6,23.34,30.4,63.08,0,269.29,1051,6.78,16,NE,18.7,6
2016-04-03,14.4,18.57,24.4,68.08,0,,,,,ENE,24.81,7
2016-04-03,11,16.13,22.1,74.08,0,243.33,1188,2.5,13.3,ESE,17.7,10
2016-04-04,10.4,16.4,23,71.62,0,270.12,1100,2.17,11.8,NE,22.52,1
2016-04-04,11.9,16.66,23.4,78.67,0,204.29,1222,1.97,13,ESE,14.8,3
2016-04-04,16.2,21.62,27.3,70.75,0,246.29,1039,6.51,16,E,5.12,6
2016-04-04,8.4,16.31,24.6,74.75,0,,,,,SSE,19.3,7
2016-04-04,9.8,15.72,23.8,74.58,0,287.58,1062,2.82,12.4,ESE,16.37,10
2016-04-05,11.7,16.15,21.6,69.62,0,293.75,984,2.52,12,ENE,35.8,1
2016-04-05,12.4,16.4,22.8,75.96,0,260.46,1106,2.63,12.5,E,24.56,3
2016-04-05,17.7,22.68,29.5,59.33,0,246.46,1090,6.82,16,NE,16.33,6
2016-04-05,7.6,15.79,23.8,70.75,0,,,,,E,28.18,7
2016-04-05,9,15.47,22.1,68.92,0,292.58,1014,2.95,12.8,E,20.91,10
2016-04-06,10.9,15.87,21.7,76.25,0,242.67,1234,1.95,12.9,E,22.99,1
2016-04-06,12.1,16.32,23.1,82.42,0,200.62,1313,1.95,13.7,ESE,15.19,3
2016-04-06,16.3,21.47,28.4,74.46,0,215.04,1238,7.24,16,N,5.27,6
2016-04-06,9.2,16.52,23.3,75.88,0,,,,,SE,19.51,7
2016-04-06,10.2,15.08,21.3,79.04,0,242.83,1201,2.48,13.3,ESE,15.02,10
2016-04-07,12.8,16.2,21.9,66.12,0,293.46,990,2.3,11.2,NNE,36.54,1
2016-04-07,13.2,17.18,23.8,71.14,0,280.86,1027,3.07,13.2,E,15.6,3
2016-04-07,16.8,21.52,28.4,66.46,11.6,233.29,1051,4.96,16,NE,6.9,6
2016-04-07,10.4,16.67,24.2,70.92,0,,,,,SSE,22.52,7
2016-04-07,11,15.6,21.8,69.67,0,270.5,990,2.67,12,E,19.79,10
2016-04-08,9.9,15.46,22.7,66.91,0,273.09,977,2.03,10.7,NNE,23.75,1
2016-04-08,11.1,16.09,22,77.42,0,244.08,1222,2.34,13.4,ESE,17.3,3
2016-04-08,15,20.44,24.1,66.67,0,568.52,1146,4.1,9.4,NE,15.68,4
2016-04-08,16.6,21.75,27.1,65.58,0,279.62,942,4.88,16,NNE,14.5,6
2016-04-08,7.9,16.01,23.1,69.71,0,,,,,W,13.97,7
2016-04-08,9.3,14.24,22.3,72.86,7.8,201.05,1076,1.45,11.5,E,14.68,10
2016-04-09,11.3,15.88,22.9,60.12,0,301.42,995,1.88,9.4,NE,35.4,1
2016-04-09,11.7,16.38,24.8,69.46,0,255.62,998,2.7,12.7,E,24.3,3
2016-04-09,13.6,17.65,24.6,66.04,0,263.17,1005,1.88,9.4,E,26.55,4
2016-04-09,17.7,22.22,28.5,59.58,0,278.79,947,4.87,16,S,12.43,6
2016-04-09,6.3,15.35,25.5,65.08,0,,,,,W,12.37,7
2016-04-09,8.6,14.83,22.6,59.42,0,316.88,1034,2.65,11.3,E,26.95,10
2016-04-10,8.9,16.39,23.3,47.04,0,299.62,1004,1.69,9,NNE,17.94,1
2016-04-10,10.3,15.82,22.8,72.08,0,254.21,984,2.55,12.1,E,7.22,3
2016-04-10,11.3,17.49,23.4,70.62,0,257,963,1.7,8.2,ENE,19.32,4
2016-04-10,14.7,20.93,27.7,65.79,0,277,933,4.82,15.7,NE,6.2,6
2016-04-10,5.9,14.74,24.2,67.04,0,,,,,W,13.53,7
2016-04-10,9.8,16.19,23.7,53.33,0,311.92,1020,2.53,10.6,SE,9.87,10
2016-04-11,10.4,16.1,23.9,51.04,0,300.04,998,1.92,9.7,NNE,14.27,1
2016-04-11,11.3,16.8,25.4,67.12,0,256.04,1002,2.67,12.6,SW,9.17,3
2016-04-11,11.1,17.39,25.6,66.54,0,263.58,1014,1.95,9.9,ENE,14.71,4
2016-04-11,13.9,20.55,27.6,67.58,0,276.42,930,4.8,16,NE,4.48,6
2016-04-11,6.6,15.2,25.1,67.75,0,,,,,W,14.86,7
2016-04-11,10.7,16.23,23.6,54,0,311.46,1021,2.65,11.3,SE,8.02,10
2016-04-12,9.6,15.04,21.1,63.75,0,276.75,972,1.54,8.4,NNE,14.22,1
2016-04-12,9.2,15.51,20.7,78.08,0,232.08,990,2.1,11.5,E,6.17,3
2016-04-12,10.6,16.82,22.8,74.46,0,258.04,969,1.66,8.3,ESE,6.7,4
2016-04-12,14,20.24,26.6,72.5,0,241.75,918,4.88,15.5,SSE,9.66,6
2016-04-12,6.5,14.25,22.3,75.96,0,,,,,SSE,19.57,7
2016-04-12,9.7,15.53,21.7,68.12,0,282.79,1002,2.31,10.2,S,6.13,10
2016-04-13,8.7,14.99,20.4,71.54,0,251.42,984,1.6,8.6,SE,19.31,1
2016-04-13,10.1,15.66,21.5,87.58,0.25,209.71,1104,1.92,11.1,SW,14.73,3
2016-04-13,10.6,16.93,22.8,82.04,0,246.54,1013,1.52,7.8,NNE,6.42,4
2016-04-13,15.3,20.52,26.6,78.79,0,222.12,909,4.7,15.5,ESE,8.23,6
2016-04-13,7.9,15.17,22.4,82.04,0,,,,,W,12.21,7
2016-04-13,8.7,15.14,22.1,77.83,0,279.75,1009,2.38,10.3,ESE,14.49,10
2016-04-14,10.6,15.57,20,83.71,0,202.83,1104,1.23,8.8,ESE,15.82,1
2016-04-14,12.2,15.92,21.1,90.04,0,199.62,1125,1.79,11.6,S,3,3
2016-04-14,13.3,17.43,22.1,87.17,0,212.42,1065,1.42,8.1,,0,4
2016-04-14,16.6,19.96,25.7,83.96,0,182,942,4.45,15.8,S,9.19,6
2016-04-14,10.4,15.92,22.1,85.79,0,,,,,W,13.13,7
2016-04-14,10.7,15.59,21.5,84.62,0,248.92,1072,2.16,10.8,ESE,10.47,10
2016-04-15,9.2,15,20,73.92,0,225.58,1053,1.31,8.4,SE,21.13,1
2016-04-15,10.8,15.68,20.6,83.83,0,208.54,998,1.91,10.8,SW,9.63,3
2016-04-15,11.9,17.4,22.4,79.38,0,234.25,995,1.52,7.8,S,10.18,4
2016-04-15,15.3,20.29,24.9,77.88,0,230.83,1037,4.73,15.8,S,7.82,6
2016-04-15,7.9,15.12,22.3,81.46,0.2,,,,,W,12.5,7
2016-04-15,10,15.2,21.4,76.79,0,228.71,1049,2.03,10.2,ESE,10.68,10
2016-04-16,10.3,15.29,20.3,82.5,0,210.96,1132,1.12,8.3,SSE,12.88,1
2016-04-16,12.2,15.84,21.1,90.58,0.25,177.21,1053,1.55,10.5,S,5.81,3
2016-04-16,12.7,17.27,23.1,86.25,0,189.08,1007,1.18,7.5,,0,4
2016-04-16,16.4,20.4,25.7,82.08,0,161.62,900,4.01,14.9,SSE,17.43,6
2016-04-16,10,15.55,22.4,86.12,0,,,,,SE,15.03,7
2016-04-16,10.7,15.66,21.9,83.54,0,228.17,1018,2.01,10.5,ESE,7.78,10
2016-04-17,11.6,15.86,20.4,86.04,0,182.12,1109,1.05,8,SE,16.27,1
2016-04-17,12.8,15.99,21.9,92.79,0,162.58,1090,1.42,10.8,S,4.97,3
2016-04-17,13.7,17.57,22.8,88.42,0,205.08,993,1.32,7.5,NE,5.71,4
2016-04-17,16.8,20.87,26.1,82.88,0,184.67,984,4.17,15.3,S,8.17,6
2016-04-17,11.1,16.27,22.7,87.12,0.2,,,,,W,11.02,7
2016-04-17,11.7,16.31,22.6,84.83,0,233.75,1037,2.15,10.6,ESE,9.13,10
2016-04-18,10.8,15.48,20.4,80.21,0,160.54,1123,0.85,8.5,N,9.98,1
2016-04-18,12.4,16.05,21.7,90.67,0,186.33,1139,1.59,11.5,SSW,7.14,3
2016-04-18,14.6,17.88,22.2,86.08,0,202.08,1034,1.3,8,E,11.92,4
2016-04-18,16.9,20.86,25.8,81.29,0,203.29,1011,4.31,14.9,S,7.29,6
2016-04-18,10.8,16.33,22.3,84.29,0,,,,,W,9.68,7
2016-04-18,11.7,15.82,21.9,83.04,0,197.12,1063,1.81,10.3,ESE,11.53,10
2016-04-19,10.3,14.93,20.8,76.62,1.4,202.17,1046,1.05,7.5,NNE,21.61,1
2016-04-19,11.2,15.7,21.5,86.33,0,201.12,1021,1.74,10.1,ESE,8.05,3
2016-04-19,12.6,17.55,22.9,81.17,2.54,224.04,1011,1.39,7.7,E,15.02,4
2016-04-19,15.9,19.85,26.6,78.75,5.2,190.92,942,3.77,14.8,S,8.58,6
2016-04-19,9.4,15.29,22.8,82.21,0.6,,,,,W,11.99,7
2016-04-19,10.6,15.14,21.8,77.5,0.8,198.38,1027,1.73,9.2,ESE,13.96,10
2016-04-20,10.2,14.82,19.9,78.29,0,161.79,1158,0.89,9.4,NNE,14.27,1
2016-04-20,11.9,15.82,21.6,81.17,0,204.62,1157,1.92,12.3,E,4.4,3
2016-04-20,12.3,17.22,22.2,78.21,0,203.83,1129,1.34,8.8,S,8.93,4
2016-04-20,15.4,20.2,25.8,75.42,0,211.79,1002,4.27,16,NW,5.16,6
2016-04-20,9.1,15.28,22.1,80.21,0,,,,,W,12.63,7
2016-04-20,10.7,15.01,20.8,78.88,0,170.62,1120,1.5,10.1,ESE,11.64,10
2016-04-21,10.1,14.74,21.7,76.38,0.2,181.25,1285,1.2,10,NNE,14.65,1
2016-04-21,11,15.57,23.4,82.46,0,181.75,1164,1.76,12.9,E,6.23,3
2016-04-21,12.4,16.81,23.1,80.04,0.25,169.62,1222,1.17,9,E,10.54,4
2016-04-21,16.1,20.08,26.2,77.08,0,163.25,1107,3.61,16,,0,6
2016-04-21,9.4,14.64,23,82.71,0.2,,,,,W,12.75,7
2016-04-21,10.2,14.5,21.7,80.75,0.2,151.62,1123,1.42,10.8,ESE,10.8,10
2016-04-22,10.9,15.05,20.3,74.96,6.6,141.21,1086,0.73,7.8,NNE,20.45,1
2016-04-22,12.2,15.78,22.1,82.54,0.25,203.25,1097,1.9,11.7,E,8.63,3
2016-04-22,12.2,17.18,23.7,77.38,21.09,199.25,1095,1.34,8.5,ENE,8.84,4
2016-04-22,16,19.55,26.6,78,17.4,196.42,995,4.65,16,S,9.41,6
2016-04-22,9,15.28,23.6,76.83,0.4,,,,,W,13.15,7
2016-04-22,10.6,15.02,22.6,76.46,12,170.92,1058,1.57,10.2,ESE,11.92,10
2016-04-23,11.3,15.57,21.5,76.62,1.4,187.12,1081,1.18,9.1,N,12.43,1
2016-04-23,12.8,16.38,22.3,82.58,0.76,221.33,979,2.18,11.6,E,7.81,3
2016-04-23,14.2,18.08,24,78.96,6.6,224.5,965,1.64,8.8,E,12.22,4
2016-04-23,15.3,20.27,27.1,78.5,10.8,224.54,895,4.58,15.5,,0,6
2016-04-23,9.1,16.27,23.8,76.79,0.2,,,,,W,11.97,7
2016-04-23,10.4,15.67,22.7,76.58,0,219.71,1018,2.13,10.8,ESE,11.62,10
2016-04-24,10.2,14.93,19.5,84.17,0,181.21,1179,1.3,10.7,SE,14.77,1
2016-04-24,11.4,15.23,20.6,89.38,0,195.54,1099,2.04,13.1,S,7.23,3
2016-04-24,12.4,16.85,21.8,85.54,0.25,209.33,1086,1.6,10.1,,0,4
2016-04-24,15.1,20.31,26.4,80.46,0,209.25,1099,4.44,16,S,7.95,6
2016-04-24,10.2,15.56,22.2,83.04,0.2,,,,,SSE,19.57,7
2016-04-24,10.9,15.09,19.4,85.42,0,123.79,1106,1.25,10.7,SE,7.8,10
2016-04-25,12.2,15.98,22.2,84.75,16,201.54,1090,1.23,10,NNE,10.57,1
2016-04-25,12.8,16.45,22.2,89.96,0,180.92,1037,1.78,11.9,S,3.38,3
2016-04-25,14.1,17.93,23.7,86.46,29.97,219,1071,1.52,9,E,9.21,4
2016-04-25,16.4,20.44,26.8,83.96,13.4,179.29,1007,4.17,15.9,,0,6
2016-04-25,12,16.99,24.8,84.5,1.4,,,,,W,9.4,7
2016-04-25,12.4,16.35,23.9,84.21,2.4,206.54,1095,1.96,10.8,SE,8.85,10
2016-04-26,12.2,14.62,20.2,88.92,20.4,108.17,1099,0.67,8.9,NNE,11.99,1
2016-04-26,12.4,15.25,21.1,92.38,0.25,142.96,1085,1.25,10.9,NE,3.64,3
2016-04-26,13.3,16.63,23.3,90.5,20.05,147.21,976,0.97,8,SW,2.67,4
2016-04-26,15.2,18.73,26.6,88.79,41.2,147.71,1018,2.87,14.7,NE,5.75,6
2016-04-26,11.7,15.38,23.7,89.29,42.6,,,,,W,13.19,7
2016-04-26,12.1,14.82,22.2,89.33,45.6,145.62,1069,1.25,9.8,ESE,8.85,10
2016-04-27,11.1,15.07,18.8,88.54,5.2,163.08,1113,1.2,10,SSE,12.68,1
2016-04-27,12.5,16.16,20.3,86,0,200.92,1000,2.16,11.4,SSW,6.44,3
2016-04-27,12.7,17.08,21.6,87.08,1.53,209.33,956,1.65,8.4,NE,4.6,4
2016-04-27,14.9,20.45,25.9,83.92,1,211.54,942,2.15,10.4,S,7.04,6
2016-04-27,10.6,15.63,21.6,88.96,2,,,,,W,12.25,7
2016-04-27,10.9,15.09,20.8,88.67,3.4,182.17,1079,1.83,11.4,SE,6,10
2016-04-28,12.5,15.04,18.4,91.12,3,99.71,993,0.73,8.1,N,7.75,1
2016-04-28,13.8,15.78,19.3,95.62,1.52,93.38,972,0.94,9.9,SSW,3.85,3
2016-04-28,14.1,17.05,21.6,91.71,0.25,132.5,912,0.96,6.6,SE,2.67,4
2016-04-28,17.7,20.13,25.4,88.08,3,150.92,963,1.48,10.3,S,7.47,6
2016-04-28,12.2,15.64,21.6,91.71,22.6,,,,,SE,17.17,7
2016-04-28,12.8,15.11,20.7,92.75,26.2,130.71,995,1.34,9.1,NW,7.22,10
2016-04-29,12.3,15.17,18.8,91.21,0.2,142.83,1150,0.97,9.9,N,10,1
2016-04-29,13.8,16.1,20.4,92.83,2.79,161.46,1035,1.8,11.2,ESE,2.31,3
2016-04-29,14.1,17.53,22.3,89.33,4.57,201.83,1055,1.47,8.9,NNE,3.2,4
2016-04-29,17.2,20.27,25.6,87.33,3.6,203.25,972,2.04,11,S,7.32,6
2016-04-29,12.7,16.02,21,90.96,0.2,,,,,SE,16.4,7
2016-04-29,12.8,15.28,20.1,90.92,0.8,126.79,1093,1.51,11.2,NW,8.68,10
2016-04-30,11.4,14.73,18.1,93.38,0,96.67,916,0.51,6.6,SE,8.86,1
2016-04-30,13.5,15.55,19.2,94.96,0.51,122.08,1111,1.13,12.3,SSW,6.01,3
2016-04-30,14.3,16.94,21.3,92.38,0.76,118.29,995,0.8,8,,0,4
2016-04-30,17.5,20.69,25.3,86.12,0.2,171,1035,1.65,11.4,S,9.31,6
2016-04-30,12.6,15.88,20.9,90.67,0,,,,,SSE,12.08,7
2016-04-30,11.8,15.03,19.6,92.88,1.8,137.29,1002,1.39,8.8,NW,6.23,10
2016-05-01,12.5,16.68,21.7,84.87,0,248.57,1049,1.76,10,SE,13.68,1
2016-05-01,13.2,16.63,21.7,91.96,2.79,209.78,998,1.97,11.1,SSW,5.46,3
2016-05-01,13.2,18.03,23.3,89.7,3.81,238.78,1069,1.63,8.5,E,10.59,4
2016-05-01,16.7,20.53,26.2,86.17,0.8,191.83,983,1.83,10.6,SSW,5.93,6
2016-05-01,11.8,16.93,23.5,88.09,,,,,,W,11.3,7
2016-05-01,12.6,16.83,22.9,86.04,0.2,253.17,1005,2.44,10.8,NW,4.27,10
2016-05-02,11.6,16.57,21.4,81.33,0,264.5,1121,1.67,9.3,N,12.9,1
2016-05-02,13.2,16.65,21.1,92.12,0.25,180.5,1078,1.61,10.7,S,5.46,3
2016-05-02,13.6,18.43,23.1,87.21,0,221.42,1118,1.45,8.1,ESE,5.46,4
